,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Deck,Number,Side,Surname,TotalSpending
7133,7604_02,2,0,2,23,0,0,5,1579,0,559,1121
7134,7605_01,2,0,0,28,0,0,5,1452,1,517,2662
7135,7606_01,2,1,2,54,0,1,5,1453,1,140,0
7136,7608_01,2,1,2,26,0,1,5,1454,1,1037,0
7137,7609_01,1,0,0,40,1,0,0,83,0,1675,2916
7138,7609_02,1,1,2,39,0,1,0,83,0,1675,0
7139,7614_01,1,1,0,40,0,1,2,246,0,573,0
7140,7616_01,0,0,1,20,0,1,5,1457,1,223,736
7141,7618_01,0,0,2,18,0,1,6,1235,1,1662,809
7142,7620_01,2,0,2,17,0,0,5,1583,0,487,5917
7143,7621_01,1,1,0,35,0,1,1,250,0,1974,0
7144,7622_01,0,0,2,31,0,0,6,1237,1,1411,769
7145,7623_01,0,0,2,40,0,0,6,1223,0,2091,882
7146,7624_01,1,1,1,50,0,1,2,284,1,647,0
7147,7625_01,0,0,2,21,0,0,5,1458,1,295,799
7148,7626_01,0,0,2,29,0,0,4,496,0,1936,792
7149,7627_01,1,0,0,63,0,1,0,92,1,1675,5559
7150,7628_01,2,0,2,19,0,1,5,1584,0,2120,1325
7151,7628_02,2,0,2,36,0,0,3,240,0,1962,1765
7152,7630_01,0,0,0,48,0,0,5,1585,0,1027,933
7153,7631_01,1,0,2,33,0,0,4,497,0,2129,3453
7154,7632_01,2,0,2,28,0,0,3,226,1,1120,2708
7155,7633_01,0,0,2,39,0,0,6,1224,0,950,848
7156,7634_01,0,1,2,27,0,1,6,1239,1,308,0
7157,7635_01,1,1,0,58,0,1,1,289,1,49,0
7158,7639_01,1,1,0,44,0,1,1,290,1,1074,0
7159,7640_01,0,1,2,23,0,1,6,1226,0,1292,0
7160,7641_01,0,0,0,21,0,1,5,1586,0,1531,654
7161,7643_01,1,0,0,53,0,0,2,247,0,1647,11621
7162,7643_02,1,1,2,14,0,1,2,247,0,1647,0
7163,7644_01,0,1,1,17,0,1,6,1227,0,1356,0
7164,7646_01,1,0,0,25,0,1,2,285,1,1882,18267
7165,7646_02,1,0,0,44,1,0,2,285,1,1882,4002
7166,7646_03,1,0,0,24,0,1,2,285,1,1882,4435
7167,7647_01,0,0,2,24,0,0,6,1240,1,1210,810
7168,7649_01,0,1,2,24,0,1,6,1241,1,1679,0
7169,7650_01,0,1,2,0,0,1,6,1242,1,1471,0
7170,7650_02,0,1,0,7,0,0,6,1242,1,1590,0
7171,7650_03,0,1,1,3,0,1,6,1242,1,1590,0
7172,7650_04,0,0,2,18,0,1,5,1461,1,1590,806
7173,7650_05,0,1,2,4,0,0,6,1242,1,1471,0
7174,7652_01,1,1,0,40,0,1,1,292,1,640,0
7175,7656_01,0,1,2,16,0,0,6,1244,1,155,0
7176,7660_01,1,1,0,25,0,1,1,294,1,1203,0
7177,7661_01,0,1,2,10,0,1,6,1245,1,2138,0
7178,7665_01,0,1,2,40,0,1,6,1229,0,2158,0
7179,7666_01,2,1,2,19,0,1,5,1591,0,645,0
7180,7667_01,1,1,0,15,0,1,1,251,0,1457,0
7181,7669_01,0,0,2,24,0,0,6,1230,0,2169,809
7182,7670_01,2,1,2,21,0,1,5,1465,1,1288,0
7183,7671_01,0,0,2,29,0,0,5,1466,1,1497,738
7184,7676_01,2,0,2,37,1,0,3,227,1,392,2788
7185,7677_01,0,1,1,49,0,0,6,1247,1,1628,0
7186,7678_01,0,0,2,42,0,0,6,1231,0,1732,1817
7187,7678_02,0,1,2,54,0,1,6,1231,0,1732,0
7188,7679_01,0,1,2,33,0,0,6,1232,0,2093,0
7189,7680_01,1,0,2,27,0,0,2,250,0,1462,7792
7190,7682_01,0,1,2,53,0,0,6,1248,1,1881,0
7191,7683_01,0,0,2,28,0,1,5,1467,1,80,900
7192,7684_01,1,0,2,24,0,1,2,286,1,1694,6525
7193,7687_01,0,0,1,20,0,0,5,1596,0,1013,1184
7194,7688_01,0,0,2,0,0,0,6,1233,0,927,0
7195,7689_01,0,0,2,24,0,0,5,1597,0,1823,693
7196,7690_01,0,0,2,28,0,1,6,1234,0,1918,0
7197,7691_01,2,1,2,42,0,1,5,1598,0,1397,0
7198,7692_01,1,0,0,32,1,0,2,287,1,67,3364
7199,7693_01,1,0,2,36,0,1,1,252,0,1737,3394
7200,7693_02,1,0,2,40,0,1,1,252,0,1737,0
7201,7694_01,0,0,2,30,0,0,5,1599,0,1538,601
7202,7696_01,2,0,2,34,0,0,4,499,0,999,1013
7203,7696_02,2,0,2,37,0,0,5,1601,0,386,1120
7204,7697_01,1,0,2,41,0,1,1,295,1,803,0
7205,7697_02,1,1,0,25,0,1,1,295,1,803,0
7206,7698_01,2,0,2,39,0,1,5,1602,0,567,1148
7207,7699_01,0,0,0,0,0,1,6,1235,0,1362,0
7208,7700_01,2,0,2,54,0,0,5,1603,0,93,1288
7209,7702_01,0,1,2,16,0,0,6,1236,0,1741,0
7210,7703_01,0,0,2,0,0,1,6,1251,1,874,0
7211,7703_02,0,1,2,13,0,1,6,1251,1,2217,0
7212,7705_01,2,0,2,46,0,0,5,1470,1,2154,5913
7213,7707_01,0,0,2,23,0,0,6,1237,0,1844,1784
7214,7708_01,0,0,2,18,0,0,5,1471,1,379,696
7215,7709_01,0,0,1,27,0,0,5,1604,0,1998,2721
7216,7709_02,0,1,1,24,0,0,6,1238,0,1998,0
7217,7710_01,1,0,2,27,0,1,1,253,0,640,6751
7218,7711_01,0,0,2,24,0,0,3,241,0,1382,1783
7219,7712_01,1,0,2,25,1,1,0,93,1,826,4301
7220,7713_01,1,1,2,30,0,1,1,296,1,1389,0
7221,7714_01,0,0,2,19,0,0,6,1239,0,1835,1800
7222,7715_01,0,0,0,18,0,0,5,1605,0,1941,658
7223,7716_01,1,1,0,49,0,1,4,500,0,1476,0
7224,7717_01,0,0,2,64,0,0,6,1240,0,1028,907
7225,7719_01,2,1,2,26,0,1,4,506,1,1195,0
7226,7720_01,0,0,0,53,0,0,5,1606,0,1757,800
7227,7721_01,2,0,2,27,0,1,3,242,0,1124,2709
7228,7723_01,1,1,2,27,0,1,1,254,0,460,0
7229,7724_01,2,0,2,25,0,0,5,1472,1,2043,704
7230,7727_01,0,0,0,33,0,1,4,507,1,1034,660
7231,7728_01,1,0,2,27,0,0,2,289,1,311,7670
7232,7729_01,1,1,0,20,0,1,2,251,0,2078,0
7233,7731_01,1,1,0,39,0,1,1,255,0,1971,0
7234,7736_01,2,0,2,27,0,0,4,502,0,1946,2114
7235,7738_01,2,1,2,19,0,1,5,1476,1,197,0
7236,7739_01,0,0,2,22,0,0,5,1609,0,257,608
7237,7741_01,0,0,2,3,0,0,6,1252,1,1243,0
7238,7741_02,0,0,2,24,0,0,4,508,1,1243,787
7239,7742_01,2,1,2,41,0,1,5,1477,1,1390,0
7240,7742_02,2,1,2,18,0,1,5,1477,1,1390,0
7241,7743_01,0,0,2,63,0,0,6,1244,0,27,1020
7242,7744_01,1,0,2,19,0,0,1,298,1,1603,6307
7243,7744_02,1,1,2,39,0,1,1,298,1,1603,0
7244,7746_01,1,1,0,27,0,1,8,82,2,1494,0
7245,7747_01,2,0,2,41,0,0,5,1611,0,536,2599
7246,7748_01,1,0,2,44,0,0,0,94,1,1426,1812
7247,7748_02,1,0,2,39,1,0,0,94,1,1426,2487
7248,7749_01,2,1,0,29,0,1,3,244,0,1543,0
7249,7749_02,2,0,2,37,0,0,3,244,0,1543,2384
7250,7751_01,1,1,0,41,0,1,2,252,0,1698,0
7251,7752_01,0,0,1,18,0,0,5,1480,1,163,747
7252,7753_01,0,1,0,27,0,0,6,1245,0,1628,0
7253,7754_01,1,0,0,55,0,1,1,299,1,1049,4586
7254,7755_01,0,1,2,21,0,1,4,503,0,1376,0
7255,7757_01,1,1,2,28,0,1,1,300,1,1216,0
7256,7757_02,1,0,2,43,0,1,1,300,1,334,9973
7257,7760_01,0,0,1,32,0,0,6,1253,1,477,707
7258,7761_01,0,0,2,23,0,1,5,1612,0,2143,791
7259,7761_02,0,1,0,5,0,1,6,1246,0,2138,0
7260,7763_01,0,0,0,14,0,0,6,1254,1,1200,852
7261,7764_01,0,0,2,24,0,0,5,1613,0,1785,1584
7262,7767_01,0,1,1,22,0,1,6,1257,1,1428,0
7263,7768_01,0,0,2,14,0,1,5,1484,1,1427,634
7264,7769_01,0,0,2,20,0,0,4,504,0,1278,791
7265,7770_01,0,0,2,17,0,0,6,1258,1,1447,1008
7266,7770_02,0,0,0,20,0,0,5,1485,1,1447,1235
7267,7771_01,0,0,2,22,0,1,6,1259,1,437,710
7268,7773_01,0,1,2,15,0,1,6,1248,0,1935,0
7269,7774_01,2,0,0,67,0,1,3,245,0,1137,1719
7270,7775_01,1,0,0,28,0,0,2,253,0,598,6527
7271,7776_01,1,0,2,57,0,0,3,246,0,505,6137
7272,7777_01,0,1,1,21,0,1,6,1249,0,1294,0
7273,7778_01,2,0,2,34,0,0,5,1486,1,1783,1578
7274,7778_02,2,1,2,17,0,0,4,510,1,1783,0
7275,7780_01,0,0,0,33,0,1,5,1614,0,1281,677
7276,7782_01,1,0,0,33,0,0,2,291,1,1542,17662
7277,7782_02,1,0,2,28,0,0,2,291,1,1542,5931
7278,7783_01,2,1,2,18,0,1,5,1487,1,2137,0
7279,7784_01,2,1,2,28,0,1,5,1615,0,165,0
7280,7785_01,0,0,2,13,0,0,6,1261,1,272,845
7281,7786_01,0,0,2,38,0,0,5,1616,0,3,3417
7282,7787_01,1,0,0,39,0,0,1,301,1,492,2420
7283,7787_02,1,1,2,18,0,1,8,82,2,492,0
7284,7788_01,0,0,1,43,0,0,5,1488,1,894,648
7285,7789_01,0,0,2,32,0,0,5,1489,1,2172,1413
7286,7790_01,0,1,2,29,0,0,5,1490,1,361,0
7287,7790_02,2,0,0,45,0,0,5,1490,1,361,1140
7288,7790_03,2,1,2,25,0,1,5,1490,1,361,0
7289,7791_01,0,0,0,64,0,0,5,1491,1,1463,702
7290,7793_01,0,0,2,18,0,0,5,1617,0,54,2141
7291,7797_01,0,0,2,44,0,0,4,506,0,1597,792
7292,7800_01,0,1,2,15,0,1,6,1251,0,1589,0
7293,7801_01,0,0,0,21,0,0,8,82,2,481,4393
7294,7802_01,2,0,2,33,0,0,5,1620,0,1500,2598
7295,7803_01,0,0,0,3,0,0,6,1253,0,2050,0
7296,7803_02,0,1,0,19,0,1,6,1253,0,2050,0
7297,7805_01,0,0,2,37,0,0,6,1254,0,967,0
7298,7806_01,0,0,0,24,0,0,5,1621,0,1331,689
7299,7808_01,0,0,2,26,0,0,6,1256,0,1996,132
7300,7809_01,2,1,2,26,0,1,5,1493,1,1969,0
7301,7809_02,2,1,2,26,0,1,5,1493,1,1969,0
7302,7810_01,0,0,2,22,0,0,5,1494,1,479,1499
7303,7812_01,2,0,2,26,0,0,5,1495,1,565,1383
7304,7813_01,0,0,2,27,0,0,5,1622,0,909,880
7305,7815_01,0,0,1,27,0,1,5,1496,1,549,605
7306,7816_01,0,0,1,37,0,1,5,1497,1,1277,925
7307,7818_01,0,1,2,22,0,0,6,1257,0,245,0
7308,7820_01,0,0,0,24,0,1,6,1258,0,1167,809
7309,7821_01,0,0,2,23,0,0,6,1264,1,1261,769
7310,7824_01,0,0,1,18,0,0,5,1624,0,1570,1075
7311,7828_01,0,1,2,28,0,0,6,1266,1,554,0
7312,7829_01,0,1,2,4,0,1,6,1267,1,925,0
7313,7830_01,0,1,1,23,0,1,6,1268,1,155,0
7314,7830_02,0,1,1,2,0,1,6,1268,1,155,0
7315,7830_03,0,0,2,46,0,0,6,1268,1,155,672
7316,7830_04,0,0,2,0,0,0,6,1268,1,155,0
7317,7831_01,2,0,2,16,0,0,5,1626,0,2217,1149
7318,7832_01,2,0,2,19,0,0,3,228,1,131,1940
7319,7833_01,1,0,0,34,0,0,1,305,1,1893,7003
7320,7833_02,1,0,2,34,0,1,1,305,1,1893,4338
7321,7834_01,0,0,2,24,0,0,6,1269,1,335,1817
7322,7835_01,0,1,1,28,0,0,6,1270,1,997,0
7323,7837_01,1,1,0,44,0,1,1,306,1,1131,0
7324,7837_02,1,1,2,35,0,1,1,306,1,1131,0
7325,7839_01,0,0,2,20,0,0,6,1259,0,1193,0
7326,7840_01,0,0,1,18,0,0,5,1500,1,2131,661
7327,7841_01,0,0,1,43,0,0,6,1260,0,1246,5281
7328,7841_02,0,0,1,48,0,0,5,1627,0,1246,743
7329,7842_01,2,0,2,46,0,1,4,513,1,846,1298
7330,7843_01,2,1,2,75,0,1,8,82,2,1535,0
7331,7845_01,1,1,0,24,0,1,1,307,1,2070,0
7332,7847_01,0,0,2,34,0,0,6,1261,0,223,907
7333,7848_01,2,0,2,29,0,0,8,82,2,1547,1687
7334,7848_02,2,1,2,46,0,1,5,1501,1,1547,0
7335,7849_01,0,0,2,22,0,0,6,1271,1,671,621
7336,7850_01,2,1,2,42,0,0,4,514,1,1296,0
7337,7851_01,2,1,2,46,0,1,5,1629,0,366,0
7338,7852_01,0,0,2,15,0,0,4,508,0,739,987
7339,7853_01,0,0,2,42,0,0,5,1502,1,397,2014
7340,7853_02,2,0,2,31,0,0,4,515,1,397,1298
7341,7853_03,2,1,2,9,0,1,5,1502,1,397,0
7342,7856_01,0,0,2,34,0,0,5,1503,1,472,776
7343,7858_01,0,0,2,21,0,0,6,1264,0,1159,845
7344,7858_02,0,0,0,16,0,0,5,1630,0,1159,874
7345,7858_03,0,0,2,40,0,0,5,1630,0,1159,828
7346,7859_01,0,0,2,23,0,1,5,1504,1,1086,1288
7347,7861_01,0,1,2,6,0,0,6,1265,0,2164,0
7348,7863_01,0,0,2,17,0,1,5,1505,1,1575,2588
7349,7864_01,0,0,0,37,0,1,5,1506,1,1589,2234
7350,7865_01,1,1,1,30,0,1,2,293,1,1805,0
7351,7865_02,1,1,2,32,0,1,2,293,1,1805,0
7352,7865_03,1,1,0,41,0,1,2,293,1,1805,0
7353,7866_01,1,0,0,43,0,0,2,255,0,954,22177
7354,7868_01,0,0,0,17,0,0,4,517,1,940,6278
7355,7870_01,1,1,2,37,0,1,1,257,0,1241,0
7356,7871_01,0,1,2,18,0,1,8,82,2,1919,0
7357,7872_01,0,0,2,1,0,0,6,1267,0,2128,0
7358,7872_02,0,0,2,38,0,0,6,1267,0,1998,1714
7359,7872_03,0,0,2,25,0,0,5,1633,0,2128,868
7360,7872_04,0,0,2,6,0,0,6,1267,0,2128,0
7361,7872_05,0,1,2,1,0,1,6,1267,0,2128,0
7362,7872_06,0,0,1,7,0,1,6,1267,0,2128,0
7363,7873_01,0,0,2,24,0,0,5,1634,0,341,737
7364,7873_02,0,0,2,19,0,1,5,1634,0,341,747
7365,7875_01,1,1,0,26,0,1,1,309,1,365,0
7366,7877_01,0,0,2,49,0,0,6,1268,0,801,1757
7367,7878_01,0,0,2,18,0,0,6,1269,0,1407,705
7368,7879_01,0,0,2,25,0,0,6,1270,0,1014,722
7369,7881_01,0,0,2,46,0,0,5,1507,1,519,252
7370,7882_01,0,1,2,33,0,0,6,1271,0,499,0
7371,7882_02,0,0,2,10,0,1,6,1271,0,499,0
7372,7883_01,0,1,2,38,0,1,6,1272,0,554,0
7373,7884_01,2,0,2,23,0,0,4,512,0,463,2077
7374,7885_01,0,1,2,26,0,1,6,1273,0,1590,0
7375,7886_01,0,0,2,16,0,0,6,1274,0,806,846
7376,7888_01,0,0,2,29,0,1,4,518,1,2203,858
7377,7889_01,1,1,1,35,0,1,2,256,0,897,0
7378,7890_01,0,0,2,58,0,0,5,1508,1,1678,971
7379,7890_02,0,1,0,17,0,1,6,1273,1,1678,0
7380,7890_03,0,1,2,16,0,1,8,82,2,1796,0
7381,7891_01,0,1,0,2,0,1,6,1274,1,622,0
7382,7891_02,0,0,2,13,0,0,8,82,2,622,888
7383,7892_01,2,0,2,18,0,1,5,1636,0,1338,940
7384,7894_01,0,0,0,29,0,1,4,519,1,1083,791
7385,7895_01,0,0,0,21,0,0,5,1509,1,256,700
7386,7897_01,1,1,0,43,0,1,2,295,1,43,0
7387,7899_01,0,1,2,69,0,0,6,1275,1,976,0
7388,7899_02,0,0,2,40,0,0,6,1275,1,976,809
7389,7899_03,0,1,2,1,0,1,6,1275,1,221,0
7390,7901_01,2,1,2,36,0,1,5,1512,1,527,0
7391,7902_01,0,0,2,60,0,0,6,1276,0,2107,0
7392,7902_02,0,1,1,17,0,1,6,1276,0,843,0
7393,7902_03,0,1,2,49,0,0,6,1276,0,843,0
7394,7902_04,0,0,2,23,0,0,6,1276,0,2107,844
7395,7903_01,0,0,2,39,0,0,5,1638,0,2149,645
7396,7904_01,0,1,2,53,0,1,8,82,2,1633,0
7397,7904_02,0,0,2,26,0,1,6,1277,0,1633,4451
7398,7905_01,1,0,2,31,0,0,2,296,1,81,2574
7399,7905_02,1,1,2,48,0,1,2,296,1,81,0
7400,7905_03,1,0,0,26,0,0,2,296,1,81,7927
7401,7907_01,2,1,2,25,0,1,5,1513,1,1397,0
7402,7908_01,1,1,0,25,0,1,1,310,1,49,0
7403,7910_01,0,0,2,30,0,0,5,1639,0,1755,644
7404,7913_01,0,1,2,27,0,1,6,1278,1,2168,0
7405,7914_01,0,1,2,23,0,0,6,1278,0,1379,0
7406,7914_02,0,0,2,24,0,0,6,1278,0,1379,530
7407,7914_03,0,0,2,47,0,1,6,1278,0,1379,723
7408,7916_01,0,1,2,37,0,0,6,1279,0,1247,0
7409,7918_01,2,1,2,24,0,1,5,1640,0,737,0
7410,7919_01,0,0,2,21,0,0,6,1281,0,997,907
7411,7920_01,2,1,2,42,0,1,5,1515,1,87,0
7412,7922_01,0,0,2,39,0,0,5,1517,1,1206,3109
7413,7924_01,0,0,2,28,0,0,5,1642,0,1341,646
7414,7926_01,0,0,2,32,0,0,4,514,0,1499,1581
7415,7929_01,1,0,2,31,0,0,1,311,1,599,3839
7416,7930_01,0,1,2,13,0,1,8,82,2,116,0
7417,7935_01,0,0,2,41,0,1,5,1520,1,1733,903
7418,7936_01,0,0,2,21,0,0,5,1644,0,1360,629
7419,7936_02,0,0,2,27,0,0,6,1284,0,1360,0
7420,7936_03,0,0,2,9,0,1,6,1284,0,763,0
7421,7937_01,1,0,2,36,0,0,3,229,1,1864,12319
7422,7937_02,1,1,0,30,0,1,3,229,1,1864,0
7423,7939_01,0,0,2,27,0,0,6,1281,1,755,852
7424,7940_01,0,0,2,40,0,0,5,1521,1,979,1033
7425,7941_01,1,0,2,41,0,0,2,257,0,58,20012
7426,7943_01,1,1,0,16,0,1,1,258,0,1900,0
7427,7943_02,1,0,1,36,1,1,1,258,0,1900,6608
7428,7944_01,1,0,2,15,0,0,3,230,1,1680,8145
7429,7944_02,1,1,2,39,0,1,3,230,1,1680,0
7430,7945_01,2,1,2,21,0,1,5,1522,1,2115,0
7431,7946_01,0,0,1,24,0,1,5,1645,0,1000,695
7432,7947_01,2,0,2,28,0,0,5,1646,0,1829,1869
7433,7949_01,0,0,2,47,0,0,6,1283,1,118,2344
7434,7950_01,0,0,2,55,0,0,6,1287,0,1067,1779
7435,7950_02,0,1,2,27,0,1,6,1287,0,2217,0
7436,7950_03,0,0,0,22,0,1,4,516,0,1067,719
7437,7950_04,0,1,2,26,0,1,6,1287,0,1067,0
7438,7952_01,2,0,2,62,0,0,5,1523,1,1976,1349
7439,7952_02,2,0,2,53,0,0,4,524,1,1976,2098
7440,7954_01,0,0,0,29,0,0,6,1284,1,2126,810
7441,7955_01,0,0,2,21,0,0,6,1288,0,1098,888
7442,7957_01,0,1,1,18,0,1,6,1285,1,99,0
7443,7958_01,2,1,2,34,0,1,4,525,1,768,0
7444,7960_01,0,0,2,19,0,0,5,1648,0,1650,697
7445,7962_01,0,0,2,14,0,0,6,1290,0,584,1725
7446,7967_01,0,0,2,21,0,0,6,1288,1,1707,706
7447,7968_01,2,0,2,55,0,1,3,232,1,1419,1265
7448,7970_01,1,0,0,18,0,1,2,258,0,2135,4006
7449,7972_01,1,1,0,33,0,1,1,260,0,365,0
7450,7972_02,1,0,2,35,0,0,1,260,0,365,4043
7451,7973_01,0,1,2,31,0,1,2,297,1,617,0
7452,7974_01,1,0,2,27,0,0,2,259,0,828,5983
7453,7974_02,1,0,2,27,0,0,2,259,0,828,2000
7454,7976_01,0,1,1,13,0,1,6,1289,1,1301,0
7455,7981_01,0,0,2,24,0,0,5,1652,0,1498,722
7456,7981_02,0,0,2,22,0,0,6,1293,0,1498,814
7457,7982_01,1,1,2,32,0,0,1,261,0,2217,0
7458,7982_02,1,1,2,18,0,1,1,261,0,145,0
7459,7983_01,1,1,2,53,0,1,8,82,2,2135,0
7460,7984_01,2,0,2,4,0,1,5,1653,0,176,0
7461,7984_02,2,1,2,24,0,1,5,1653,0,176,0
7462,7984_03,2,0,2,23,0,1,5,1653,0,176,1271
7463,7984_04,2,0,2,1,0,1,5,1653,0,176,0
7464,7985_01,0,0,2,18,0,1,5,1654,0,278,2279
7465,7986_01,2,0,2,21,0,0,5,1655,0,1546,1338
7466,7987_01,2,0,2,40,0,0,3,248,0,224,3831
7467,7988_01,1,1,2,49,0,1,1,313,1,2189,0
7468,7989_01,0,1,1,25,0,0,6,1290,1,97,0
7469,7990_01,0,1,0,21,0,1,6,1294,0,609,0
7470,7993_01,1,1,2,40,0,1,0,96,1,757,0
7471,7993_02,1,1,0,47,1,1,0,96,1,757,0
7472,7994_01,0,0,1,25,0,0,6,1295,0,1918,541
7473,7995_01,1,1,2,36,0,1,8,82,2,1953,0
7474,7996_01,0,0,2,39,0,0,5,1657,0,1134,1442
7475,7999_01,1,1,0,26,0,1,1,262,0,145,0
7476,8000_01,0,0,2,0,0,1,6,1292,1,272,0
7477,8000_02,0,1,2,14,0,1,6,1292,1,272,0
7478,8003_01,2,0,2,7,0,1,5,1659,0,2055,0
7479,8004_01,2,1,0,50,0,1,5,1527,1,882,0
7480,8005_01,0,0,0,22,0,0,5,1528,1,1441,687
7481,8005_02,0,1,1,17,0,1,6,1293,1,1441,0
7482,8005_03,0,0,2,35,0,0,5,1528,1,1441,716
7483,8006_01,0,0,2,22,0,0,5,1529,1,1366,1516
7484,8007_01,0,0,2,26,0,0,6,1296,0,855,887
7485,8007_02,0,0,1,24,0,1,4,517,0,855,1584
7486,8010_01,1,0,2,59,0,1,2,300,1,2217,2691
7487,8012_01,2,1,2,24,0,1,5,1531,1,84,0
7488,8012_02,2,0,2,17,0,0,4,530,1,84,0
7489,8012_03,2,1,2,28,0,1,5,1531,1,84,0
7490,8014_01,0,1,2,38,0,1,6,1294,1,250,0
7491,8015_01,1,0,2,2,0,1,1,315,1,1634,0
7492,8015_02,1,0,2,36,0,0,1,315,1,689,7978
7493,8015_03,1,1,0,32,0,1,1,315,1,689,0
7494,8016_01,0,0,2,15,0,0,4,531,1,638,986
7495,8018_01,0,0,2,54,0,0,5,1532,1,1577,1299
7496,8019_01,2,1,2,18,0,1,5,1660,0,52,0
7497,8020_01,0,0,2,22,0,0,5,1661,0,323,748
7498,8021_01,0,1,2,23,0,0,6,1298,0,185,0
7499,8023_01,1,0,2,14,0,1,3,249,0,1229,6392
7500,8023_02,1,1,2,26,0,1,3,249,0,1229,0
7501,8024_01,0,0,2,73,0,0,5,1533,1,301,829
7502,8025_01,1,0,2,29,0,1,1,263,0,1953,0
7503,8026_01,2,1,2,29,0,1,5,1534,1,1753,0
7504,8027_01,0,0,2,12,0,0,6,1297,1,1142,0
7505,8027_02,0,0,0,27,0,0,5,1535,1,1209,601
7506,8029_01,0,0,2,31,0,0,6,1298,1,804,839
7507,8030_01,0,1,1,26,0,0,6,1299,1,343,0
7508,8031_01,1,1,0,35,0,1,3,250,0,649,0
7509,8032_01,1,1,2,25,0,1,0,85,0,490,0
7510,8032_02,1,1,2,40,0,1,0,85,0,490,0
7511,8034_01,2,1,2,18,0,0,4,532,1,214,0
7512,8034_02,2,0,2,52,0,0,4,532,1,214,1298
7513,8035_01,2,1,2,35,0,1,5,1536,1,1915,0
7514,8036_01,0,0,2,51,0,0,5,1537,1,1226,1543
7515,8036_02,0,0,2,35,0,0,5,1537,1,1226,953
7516,8037_01,0,0,2,14,0,0,5,1538,1,923,902
7517,8038_01,1,1,0,27,0,1,2,301,1,865,0
7518,8038_02,1,1,0,26,0,1,2,301,1,865,0
7519,8042_01,0,1,0,21,0,0,6,1299,0,1833,0
7520,8043_01,1,0,0,45,0,1,0,97,1,1453,18266
7521,8043_02,1,0,2,29,0,1,0,97,1,688,1817
7522,8043_03,1,0,2,39,1,1,0,97,1,688,1972
7523,8043_04,1,1,0,37,0,1,0,97,1,688,0
7524,8046_01,0,1,1,22,0,1,6,1300,0,942,0
7525,8049_01,0,0,2,22,0,0,6,1301,0,2208,809
7526,8050_01,0,0,1,30,0,0,6,1300,1,767,452
7527,8050_02,0,1,2,1,0,1,8,82,2,767,0
7528,8050_03,0,1,1,0,0,1,6,1300,1,767,0
7529,8052_01,0,0,2,9,0,0,6,1302,1,1818,0
7530,8052_02,0,0,1,18,0,0,6,1302,1,1818,336
7531,8053_01,2,0,2,29,0,0,5,1663,0,286,1751
7532,8054_01,2,0,0,52,0,0,5,1540,1,1696,2258
7533,8055_01,0,0,2,27,0,0,4,533,1,142,905
7534,8056_01,1,0,2,54,0,0,2,262,0,77,2447
7535,8056_02,1,0,2,28,0,1,2,262,0,77,9714
7536,8057_01,1,1,2,65,0,1,1,267,0,1819,0
7537,8057_02,1,1,0,26,0,1,1,267,0,1819,0
7538,8058_01,0,0,2,29,0,0,5,1664,0,941,1994
7539,8059_01,0,0,2,20,0,0,6,1302,0,1309,1817
7540,8060_01,2,0,2,39,0,0,5,1541,1,392,2618
7541,8060_02,2,1,2,37,0,1,5,1541,1,392,0
7542,8063_01,0,0,2,20,0,0,5,1543,1,1214,36
7543,8064_01,2,1,2,40,0,1,8,82,2,663,0
7544,8064_02,2,0,2,0,0,1,4,534,1,663,0
7545,8064_03,2,1,2,33,0,0,4,534,1,2000,0
7546,8066_01,2,1,2,23,0,1,5,1544,1,1324,0
7547,8067_01,0,0,0,32,0,0,5,1666,0,117,673
7548,8068_01,0,0,2,20,0,0,5,1545,1,1267,776
7549,8069_01,1,1,0,60,0,1,3,234,1,884,0
7550,8071_01,0,0,2,53,0,1,5,1546,1,1145,716
7551,8072_01,1,1,2,26,0,1,3,236,1,1624,0
7552,8072_02,1,0,0,35,0,0,3,236,1,1624,8853
7553,8075_01,0,0,0,19,0,0,5,1547,1,1922,639
7554,8076_01,1,0,0,43,0,0,2,263,0,647,4826
7555,8076_02,1,0,0,29,0,0,2,263,0,647,8093
7556,8077_01,0,0,2,20,0,0,6,1304,0,2143,843
7557,8078_01,0,0,2,19,0,0,5,1667,0,550,2065
7558,8079_01,0,0,1,21,0,1,5,1548,1,1024,615
7559,8081_01,1,0,0,39,0,1,3,251,0,31,16693
7560,8082_01,0,1,2,12,0,0,6,1305,0,436,0
7561,8082_02,0,0,0,20,0,1,5,1668,0,436,1842
7562,8083_01,0,0,2,18,0,0,5,1669,0,2197,736
7563,8084_01,1,0,2,31,0,0,2,264,0,1042,9594
7564,8085_01,0,0,1,35,0,0,5,1549,1,79,663
7565,8086_01,0,1,1,44,0,1,6,1306,0,1729,0
7566,8087_01,1,0,2,62,0,1,1,268,0,1462,3945
7567,8088_01,2,0,2,23,0,0,4,521,0,1765,2348
7568,8088_02,2,0,2,23,1,0,5,1670,0,1108,1680
7569,8089_01,0,0,2,19,0,1,5,1671,0,1531,1797
7570,8091_01,0,0,2,29,0,0,5,1672,0,301,804
7571,8092_01,1,0,2,31,0,1,3,238,1,1634,7267
7572,8092_02,1,1,0,33,1,1,3,238,1,1634,0
7573,8092_03,1,0,2,41,0,0,3,238,1,1634,4166
7574,8094_01,1,0,2,60,0,1,2,265,0,1563,9116
