,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Total_Spending,Deck,Num,Side
7707,0,1,0,31,0,0,0,1,1325,0
7708,2,0,0,15,0,0,1463,1,734,0
7709,2,1,0,3,0,1,0,0,1572,0
7710,2,1,0,37,0,1,0,0,1572,0
7711,2,1,0,1,0,1,0,0,1572,0
7712,0,0,0,27,0,1,1681,2,527,1
7713,0,1,0,15,0,1,0,1,1336,1
7714,0,0,0,33,0,1,1020,1,1327,0
7715,0,0,0,65,0,0,908,1,1327,0
7716,0,0,0,19,0,0,1234,0,1574,0
7717,0,0,0,30,0,0,797,0,1575,0
7718,0,0,0,37,0,0,899,0,1575,0
7719,0,0,0,15,0,0,1441,0,1576,0
7720,0,0,0,19,0,0,778,0,1577,0
7721,0,0,0,20,0,0,794,0,1578,0
7722,0,1,1,19,0,0,0,1,1328,0
7723,0,0,1,21,0,0,694,0,1579,0
7724,0,0,0,20,0,1,888,1,1330,0
7725,0,0,0,18,0,0,908,1,1331,0
7726,0,0,0,27,0,0,1016,1,1337,1
7727,1,0,0,23,0,1,3866,5,258,1
7728,0,1,0,25,0,0,0,1,1339,1
7729,0,0,2,72,0,0,772,1,1339,1
7730,0,1,0,35,0,1,0,1,1332,0
7731,0,0,1,29,0,0,1208,0,1699,1
7732,0,0,0,11,0,0,0,1,1341,1
7733,0,1,0,7,0,0,0,1,1341,1
7734,2,1,0,24,0,1,0,0,1700,1
7735,0,0,0,28,0,0,888,1,1333,0
7736,2,0,0,41,0,0,1049,2,529,1
7737,0,0,0,24,0,0,810,1,1342,1
7738,0,0,1,19,0,0,721,0,1582,0
7739,0,0,1,8,0,1,0,1,1334,0
7740,0,1,1,4,0,1,0,1,1334,0
7741,0,1,2,38,0,0,0,1,1343,1
7742,2,0,0,21,0,1,1040,0,1584,0
7743,0,1,0,18,0,0,0,1,1344,1
7744,0,1,0,10,0,1,0,1,1345,1
7745,2,0,0,29,0,0,1298,2,530,1
7746,2,1,0,25,0,1,0,0,1701,1
7747,1,1,0,40,0,1,0,3,321,0
7748,1,0,0,19,0,0,3267,3,321,0
7749,2,0,0,38,0,1,2013,0,1702,1
7750,0,0,0,19,0,1,2786,0,1586,0
7751,2,0,0,0,0,1,0,0,1587,0
7752,2,1,0,4,0,1,0,0,1587,0
7753,2,1,0,29,0,1,0,0,1587,0
7754,0,0,0,46,0,0,884,1,1346,1
7755,2,1,0,32,0,1,0,0,1588,0
7756,1,0,0,26,0,1,0,4,273,1
7757,1,1,0,23,0,1,0,4,273,1
7758,0,1,1,32,0,1,0,1,1348,1
7759,0,0,0,31,0,1,4445,1,1349,1
7760,0,0,0,34,0,1,902,0,1703,1
7761,0,0,0,45,0,0,704,0,1704,1
7762,0,0,0,61,0,0,807,1,1336,0
7763,2,0,0,21,0,0,1896,2,542,0
7764,2,0,0,24,0,0,2729,5,259,1
7765,2,0,0,15,0,0,1337,0,1705,1
7766,0,1,0,14,0,0,0,1,1350,1
7767,0,1,0,18,0,1,0,1,1339,0
7768,1,1,0,39,0,1,0,4,310,0
7769,2,1,0,62,0,1,0,2,543,0
7770,2,0,0,40,0,0,1309,0,1591,0
7771,0,0,0,21,0,0,666,0,1592,0
7772,2,1,0,12,0,1,0,0,1593,0
7773,1,0,0,27,0,1,2542,4,274,1
7774,1,0,0,28,0,0,7792,4,275,1
7775,0,0,0,0,0,1,0,1,1340,0
7776,0,0,0,17,0,0,871,0,1594,0
7777,2,0,1,23,0,0,2982,0,1595,0
7778,0,0,0,6,0,1,0,1,1351,1
7779,0,1,2,29,0,1,0,1,1351,1
7780,0,0,0,41,0,0,885,1,1351,1
7781,1,0,1,27,1,1,3266,6,100,0
7782,1,1,0,34,0,1,0,6,100,0
7783,1,1,1,36,0,1,0,2,545,0
7784,0,0,0,30,0,0,754,1,1341,0
7785,1,0,0,30,0,0,6872,5,245,0
7786,0,0,1,29,1,1,3605,5,245,0
7787,0,0,0,21,0,0,803,0,1598,0
7788,0,0,1,21,0,0,574,0,1709,1
7789,0,0,1,18,0,0,698,0,1710,1
7790,2,1,0,11,0,1,0,0,1711,1
7791,2,0,0,65,0,0,1399,0,1711,1
7792,2,0,1,25,0,0,1074,0,1711,1
7793,2,1,1,0,0,1,0,0,1711,1
7794,0,0,0,24,0,0,804,0,1712,1
7795,0,1,2,19,0,1,0,1,1352,1
7796,0,0,0,23,0,0,693,0,1713,1
7797,1,0,2,45,1,0,8815,1,734,0
7798,0,1,1,52,0,1,0,4,312,0
7799,0,0,2,55,0,1,790,2,546,0
7800,0,1,2,24,0,0,0,1,1353,1
7801,0,0,0,31,0,0,774,1,1354,1
7802,0,1,0,18,0,0,0,1,1356,1
7803,0,1,0,22,0,0,0,1,1357,1
7804,0,0,0,39,0,0,803,0,1600,0
7805,0,1,2,19,0,1,0,1,1358,1
7806,1,0,1,33,0,0,6360,4,313,0
7807,0,1,2,14,0,1,0,1,1359,1
7808,2,0,0,30,0,0,1299,2,531,1
7809,2,1,0,30,0,1,0,2,547,0
7810,2,1,0,21,0,1,0,0,1716,1
7811,2,0,0,45,0,0,1337,0,1716,1
7812,2,1,0,17,0,1,0,0,1716,1
7813,1,0,0,39,0,0,3889,5,246,0
7814,1,0,0,22,0,0,6879,5,246,0
7815,0,0,0,37,0,0,690,0,1601,0
7816,1,0,0,48,0,1,701,2,548,0
7817,1,1,0,33,0,1,0,2,548,0
7818,1,0,1,37,0,0,3785,2,548,0
7819,0,0,0,27,0,0,2653,0,1717,1
7820,2,1,0,29,0,1,0,5,247,0
7821,2,0,0,38,0,1,953,5,247,0
7822,2,1,0,16,0,1,0,5,247,0
7823,0,0,2,18,0,0,2056,0,1602,0
7824,0,0,0,24,0,0,774,0,1718,1
7825,2,1,0,47,0,1,0,2,532,1
7826,1,1,0,15,0,1,0,3,323,0
7827,1,1,0,13,0,1,0,3,323,0
7828,0,1,2,19,0,0,0,1,1361,1
7829,1,1,0,17,0,1,0,3,326,0
7830,1,1,0,31,0,1,0,3,326,0
7831,0,0,0,19,0,1,775,0,1720,1
7832,1,0,1,25,0,0,2927,6,101,0
7833,1,0,0,26,0,0,3994,6,101,0
7834,0,1,1,25,0,1,0,1,1363,1
7835,0,0,0,2,0,0,0,1,1364,1
7836,0,0,0,7,0,0,0,1,734,0
7837,0,1,0,2,0,1,0,1,1364,1
7838,0,0,0,19,0,0,616,1,1364,1
7839,0,0,0,1,0,0,0,1,1364,1
7840,0,1,0,4,0,1,0,1,1365,1
7841,0,0,1,49,0,1,777,0,1721,1
7842,2,1,0,61,0,1,0,0,1604,0
7843,2,0,0,57,1,1,1896,2,549,0
7844,0,0,1,52,0,1,753,0,1605,0
7845,0,0,0,22,0,0,730,0,1606,0
7846,1,1,1,37,0,1,0,1,734,0
7847,0,0,2,15,0,1,704,1,734,0
7848,2,1,0,28,0,1,0,0,1607,0
7849,2,0,0,40,0,0,1298,2,537,1
7850,0,0,0,13,0,0,3324,0,1608,0
7851,0,0,0,24,0,0,702,0,1609,0
7852,0,1,2,25,0,1,0,1,1367,1
7853,0,0,0,25,0,0,791,2,550,0
7854,1,0,0,43,0,0,12386,4,277,1
7855,0,1,0,46,0,0,0,1,1368,1
7856,0,1,0,3,0,0,0,1,1368,1
7857,0,0,0,3,0,1,0,1,1368,1
7858,0,1,0,3,0,1,0,1,1368,1
7859,0,0,0,8,0,0,0,1,1368,1
7860,0,0,0,57,0,1,842,1,1368,1
7861,0,0,0,11,0,0,0,1,1368,1
7862,0,0,0,20,0,0,1535,0,1722,1
7863,0,0,1,27,0,0,3539,1,1369,1
7864,0,0,0,20,0,1,814,0,1724,1
7865,0,1,2,14,0,1,0,1,1370,1
7866,0,0,2,24,0,0,756,0,1610,0
7867,0,0,0,21,0,0,703,0,1725,1
7868,1,0,1,33,1,0,8434,3,276,1
7869,1,0,0,32,0,0,2480,5,260,1
7870,0,0,2,22,0,1,510,1,1371,1
7871,1,1,0,15,0,1,0,3,329,0
7872,1,1,0,41,0,1,0,3,329,0
7873,1,1,1,31,0,1,0,4,315,0
7874,1,1,1,35,0,1,0,4,316,0
7875,0,1,0,48,0,1,0,1,1346,0
7876,0,1,0,15,0,1,0,1,1346,0
7877,0,0,0,37,0,1,1025,1,1372,1
7878,2,0,0,21,0,0,2578,5,250,0
7879,0,0,0,34,0,0,1394,0,1613,0
7880,0,1,0,19,0,0,0,1,1373,1
7881,0,0,0,52,0,0,703,0,1615,0
7882,0,0,0,15,0,1,3137,0,1726,1
7883,0,0,0,24,0,0,784,1,1374,1
7884,0,0,0,45,0,1,637,2,553,0
7885,1,1,1,13,0,1,0,3,330,0
7886,1,0,0,18,0,0,2890,3,330,0
7887,0,0,0,19,0,1,649,0,1618,0
7888,0,1,0,20,0,1,0,1,1349,0
7889,0,0,0,20,0,0,4272,2,554,0
7890,0,0,0,27,0,1,803,0,1619,0
7891,0,0,0,22,0,0,739,0,1620,0
7892,0,1,2,17,0,0,0,1,1376,1
7893,0,1,1,23,0,1,0,1,1351,0
7894,0,0,0,29,0,0,870,0,1621,0
7895,1,1,1,24,0,1,0,3,277,1
7896,1,0,1,26,0,0,5283,3,277,1
7897,0,1,0,36,0,0,0,1,1377,1
7898,0,0,0,25,0,1,969,0,1729,1
7899,0,0,2,36,0,0,694,1,734,0
7900,2,0,0,32,0,0,2366,0,1624,0
7901,0,1,1,16,0,1,0,1,1352,0
7902,2,0,0,32,0,0,1048,2,540,1
7903,0,0,0,48,0,0,1573,0,1733,1
7904,0,0,0,25,0,0,1507,0,1734,1
7905,1,1,1,46,0,1,0,3,278,1
7906,1,0,1,32,0,0,12668,4,317,0
7907,1,0,0,50,0,1,3676,4,317,0
7908,2,0,1,31,0,0,1997,0,1625,0
7909,2,1,0,27,0,1,0,0,1625,0
7910,1,0,1,52,1,0,10320,4,279,1
7911,1,1,0,34,0,1,0,4,279,1
7912,1,1,1,40,0,1,0,4,279,1
7913,1,0,0,36,0,1,2791,4,279,1
7914,0,0,0,19,0,0,773,1,1354,0
7915,1,1,1,33,0,1,0,4,280,1
7916,0,0,0,23,0,0,631,0,1627,0
7917,1,0,1,57,0,0,11326,4,319,0
7918,1,1,1,24,0,1,0,4,319,0
7919,1,1,1,19,0,1,0,4,319,0
7920,1,1,0,54,0,1,0,4,319,0
7921,1,0,0,28,0,1,3444,4,319,0
7922,1,0,0,26,1,1,5735,4,319,0
7923,0,1,2,43,0,0,0,1,1355,0
7924,0,0,0,39,0,0,761,0,1628,0
7925,0,0,0,21,0,1,672,0,1629,0
7926,0,0,1,24,0,0,645,0,1630,0
7927,2,0,0,35,0,0,0,2,542,1
7928,2,1,0,61,0,1,0,0,1736,1
7929,0,0,0,21,0,0,702,0,1737,1
7930,0,1,1,14,0,1,0,1,1379,1
7931,2,0,1,38,0,0,1180,5,263,1
7932,0,1,1,23,0,1,0,1,1356,0
7933,1,0,1,31,1,0,14028,4,281,1
7934,1,0,1,66,1,0,3747,2,556,0
7935,0,1,0,56,0,0,0,1,1380,1
7936,0,0,1,21,0,0,737,0,1632,0
7937,1,0,1,49,0,0,5133,3,331,0
7938,1,0,1,21,0,0,11639,3,331,0
7939,2,0,0,27,0,1,1056,5,252,0
7940,0,0,0,23,0,0,1982,0,1633,0
7941,0,0,0,27,0,0,716,0,1738,1
7942,0,0,0,49,0,0,2329,1,1382,1
7943,0,0,0,38,0,0,884,1,1382,1
7944,1,1,0,60,0,1,0,3,332,0
7945,0,1,1,47,0,0,0,1,1358,0
7946,1,1,0,29,1,1,0,5,253,0
7947,0,1,0,19,0,1,0,1,1360,0
7948,1,0,1,32,1,0,9964,4,282,1
7949,0,1,2,22,0,1,0,1,1383,1
7950,2,0,1,35,0,1,6658,0,1635,0
7951,0,0,0,28,0,1,732,0,1740,1
7952,0,1,2,22,0,0,0,1,1384,1
7953,2,0,0,42,0,1,2071,2,543,1
7954,1,0,1,37,0,1,6029,4,283,1
7955,2,0,0,31,0,1,1348,0,1743,1
7956,2,0,0,33,1,0,3897,5,254,0
7957,1,0,0,48,0,0,7497,3,279,1
7958,1,0,0,31,0,0,4413,3,279,1
7959,1,1,1,18,0,1,0,3,279,1
7960,0,0,0,44,0,1,2039,0,1744,1
7961,0,1,1,22,0,1,0,1,1385,1
7962,0,0,0,18,0,0,739,0,1746,1
7963,2,1,0,48,0,1,0,0,1747,1
7964,2,1,0,2,0,1,0,0,1747,1
7965,2,0,0,0,0,1,0,0,1747,1
7966,0,0,0,43,0,0,884,1,1364,0
7967,0,0,2,51,0,0,773,1,1365,0
7968,0,0,1,48,0,1,727,0,1637,0
7969,2,0,0,51,0,0,2618,0,1748,1
7970,0,0,0,20,0,1,327,0,1750,1
7971,1,0,0,41,0,0,0,6,102,0
7972,0,0,0,27,0,1,872,0,1751,1
7973,1,0,1,56,0,0,9328,4,320,0
7974,1,1,1,26,0,1,0,3,333,0
7975,0,0,0,21,0,0,850,1,1369,0
7976,2,0,0,24,0,0,2598,0,1640,0
7977,0,0,1,23,0,0,559,0,1642,0
7978,1,0,1,28,0,0,12244,2,559,0
7979,2,1,0,40,0,1,0,0,1643,0
7980,2,0,0,39,0,0,5617,0,1643,0
7981,2,1,0,16,0,1,0,0,1643,0
7982,0,0,0,20,0,0,115,1,1372,0
7983,0,0,0,24,0,0,699,0,1645,0
7984,2,0,0,45,1,0,2384,5,266,1
7985,2,0,1,33,0,1,2147,5,266,1
7986,2,1,0,19,0,0,0,2,544,1
7987,0,0,0,15,0,0,716,0,1647,0
7988,0,0,0,18,0,0,724,0,1753,1
7989,0,0,0,21,0,0,716,0,1755,1
7990,2,1,0,37,0,1,0,0,1648,0
7991,1,0,0,53,0,0,3537,5,257,0
7992,2,0,0,19,0,0,0,2,545,1
7993,2,0,0,17,0,0,2598,0,1756,1
7994,0,0,2,58,0,1,689,2,547,1
7995,1,0,0,18,0,0,30478,3,280,1
7996,1,0,1,25,1,1,4841,3,280,1
7997,1,1,0,39,0,1,0,3,334,0
7998,1,1,1,40,0,1,0,3,334,0
7999,2,0,0,27,1,0,2114,2,548,1
8000,2,0,0,3,0,1,0,0,1758,1
8001,2,1,0,18,0,1,0,0,1758,1
8002,0,1,1,18,0,1,0,1,1391,1
8003,0,1,2,29,0,0,0,1,1375,0
8004,0,0,0,22,0,0,808,1,1392,1
8005,1,0,0,34,0,1,3733,6,88,1
8006,0,1,2,19,0,0,0,1,1377,0
8007,2,0,0,26,0,0,5963,0,1651,0
8008,1,0,0,33,0,0,7780,6,89,1
8009,0,0,0,34,0,1,806,0,1652,0
8010,0,1,0,18,0,1,0,1,1378,0
8011,2,1,0,40,0,1,0,0,1653,0
8012,2,0,0,53,0,0,1056,5,258,0
8013,2,1,0,8,0,1,0,0,1653,0
8014,2,0,0,54,0,0,1774,0,1653,0
8015,2,1,1,29,0,1,0,0,1653,0
8016,2,1,0,56,0,1,0,0,1654,0
8017,0,0,2,21,0,0,615,1,1379,0
8018,1,1,0,25,1,1,0,4,323,0
8019,1,1,0,33,0,1,0,4,323,0
8020,0,0,0,22,0,0,697,0,1655,0
8021,2,0,0,50,0,0,1181,5,259,0
8022,2,0,1,24,0,0,2134,2,550,1
8023,0,0,0,25,0,0,1040,0,1763,1
8024,2,1,0,59,0,1,0,2,562,0
8025,1,0,1,26,0,0,3123,5,267,1
8026,1,0,0,19,0,0,7728,5,268,1
8027,0,0,0,37,0,0,883,1,1381,0
8028,2,1,0,22,0,1,0,2,551,1
8029,1,1,0,44,0,1,0,4,284,1
8030,1,1,1,25,0,1,0,4,284,1
8031,0,1,0,23,0,1,0,1,1382,0
8032,0,0,1,6,0,1,0,1,1394,1
8033,0,1,2,39,0,1,0,1,1394,1
8034,0,0,1,26,0,0,810,1,734,0
8035,0,0,1,14,0,0,706,1,1383,0
8036,0,1,0,3,0,0,0,1,1396,1
8037,0,0,2,21,0,0,3560,1,1396,1
8038,0,1,0,24,0,0,0,1,1396,1
8039,0,1,2,18,0,0,0,1,734,0
8040,2,0,0,37,0,0,2598,0,1765,1
8041,2,1,0,21,0,1,0,0,1765,1
8042,1,0,0,67,0,0,2654,4,324,0
8043,1,1,0,28,0,1,0,1,734,0
8044,1,1,1,13,0,1,0,4,324,0
8045,1,0,0,26,0,0,4713,4,324,0
8046,1,1,1,33,0,1,0,4,324,0
8047,0,1,0,18,0,0,0,1,1386,0
8048,0,0,0,24,0,0,1388,0,1658,0
8049,0,0,0,26,0,0,788,2,563,0
8050,0,0,2,21,0,1,2382,1,1387,0
8051,0,0,0,27,0,0,996,2,564,0
8052,0,1,2,15,0,1,0,1,1398,1
8053,0,0,1,24,0,0,646,0,1766,1
8054,0,0,0,31,0,0,883,1,1399,1
8055,0,0,0,10,0,1,0,1,1388,0
8056,0,0,0,23,0,1,1792,1,1400,1
8057,0,0,1,50,0,1,829,2,565,0
8058,0,1,1,13,0,1,0,1,1389,0
8059,2,0,0,43,0,0,1815,0,1767,1
8060,2,1,1,20,0,1,0,0,1767,1
8061,0,0,0,21,0,1,1486,0,1768,1
8062,1,0,1,18,0,0,2064,3,336,0
8063,1,1,0,16,0,1,0,3,336,0
8064,1,0,0,47,0,0,5109,2,566,0
8065,2,0,0,35,1,0,1276,0,1659,0
8066,0,0,0,15,0,0,1362,1,734,0
8067,0,0,0,46,0,0,1063,0,1661,0
8068,0,1,0,6,0,0,0,1,1390,0
8069,0,0,0,26,0,0,871,0,1770,1
8070,0,0,2,49,0,0,704,0,1664,0
8071,0,1,0,28,0,1,0,1,1391,0
8072,2,1,0,37,0,0,0,2,553,1
8073,0,0,0,17,0,0,685,0,1665,0
8074,0,0,0,38,0,0,1822,1,1392,0
8075,0,0,0,18,0,0,1608,2,554,1
8076,2,1,0,55,0,1,0,0,1772,1
8077,0,1,0,28,0,1,0,0,1773,1
8078,2,0,0,25,0,1,7349,0,1773,1
8079,2,0,0,17,0,0,1298,2,555,1
8080,0,1,0,22,0,0,0,1,1402,1
8081,0,0,0,4,0,1,0,1,1402,1
8082,0,0,1,3,0,1,0,1,1402,1
8083,2,1,0,21,0,0,0,2,567,0
8084,2,0,0,24,0,0,6179,5,260,0
8085,0,0,0,50,0,0,689,0,1666,0
8086,2,0,0,3,0,1,0,0,1667,0
8087,2,0,0,19,0,0,1149,0,1667,0
8088,2,1,0,22,0,1,0,0,1667,0
8089,0,0,2,20,0,0,629,0,1774,1
8090,2,0,0,18,0,0,2898,0,1775,1
8091,0,0,0,27,0,0,879,0,1668,0
8092,0,0,0,29,0,0,1972,0,1668,0
8093,0,0,1,23,0,1,2253,0,1776,1
8094,1,1,0,48,0,1,0,4,325,0
8095,1,0,0,32,0,0,4649,4,325,0
8096,1,1,0,55,0,1,0,4,325,0
8097,1,0,1,49,0,0,8852,4,325,0
8098,0,1,0,15,0,1,0,1,1404,1
8099,0,1,0,50,0,1,0,1,1393,0
8100,0,0,0,35,0,0,861,0,1779,1
8101,1,0,0,29,0,0,10553,6,103,0
8102,1,0,1,38,1,0,4686,6,103,0
8103,1,1,1,29,1,1,0,6,103,0
8104,2,0,0,39,0,1,1348,0,1780,1
8105,2,0,0,49,0,1,1591,2,568,0
8106,2,0,0,39,0,0,1309,0,1673,0
8107,0,0,0,19,0,1,704,0,1781,1
8108,0,0,0,19,0,0,2485,0,1675,0
8109,0,0,0,14,0,1,6137,1,1394,0
8110,0,1,1,40,0,1,0,1,734,0
8111,0,0,0,40,0,0,909,1,1395,0
8112,2,0,0,20,0,0,1188,0,1676,0
8113,2,1,0,6,0,1,0,0,1783,1
8114,2,0,0,41,0,0,1955,5,269,1
8115,2,0,0,37,0,0,0,2,556,1
8116,0,0,0,31,0,0,971,0,1677,0
8117,0,0,0,8,0,0,0,1,1397,0
8118,0,0,0,55,0,0,962,0,1677,0
8119,0,1,2,16,0,1,0,1,1398,0
8120,1,0,1,29,0,1,2570,6,90,1
8121,0,0,0,40,0,0,443,1,1406,1
8122,1,1,0,27,0,1,0,4,285,1
8123,2,0,0,21,0,0,4975,0,1784,1
8124,1,1,0,25,0,1,0,3,281,1
8125,2,0,0,44,0,0,1671,0,1786,1
8126,2,0,0,34,0,0,2598,0,1787,1
8127,2,0,0,1,0,1,0,0,1787,1
8128,2,0,0,1,0,1,0,0,1787,1
8129,0,0,2,42,0,0,569,0,1679,0
8130,0,0,0,18,0,0,716,0,1788,1
8131,0,1,1,21,0,1,0,1,1400,0
8132,0,0,0,24,0,1,689,0,1680,0
8133,0,0,0,24,0,0,595,0,1681,0
8134,0,1,2,18,0,0,0,1,1409,1
8135,0,1,2,27,0,1,0,1,1410,1
8136,0,1,0,13,0,1,0,1,1411,1
8137,0,0,0,10,0,0,0,1,1411,1
8138,0,1,0,8,0,0,0,1,1411,1
8139,2,0,0,40,0,1,1309,0,1683,0
8140,1,1,2,35,0,1,0,4,326,0
8141,2,0,0,13,0,0,1880,0,1684,0
8142,2,0,1,19,0,0,1986,0,1789,1
8143,0,0,0,44,0,0,1571,0,1685,0
8144,2,1,0,36,0,1,0,0,1686,0
8145,2,0,0,29,0,0,2385,5,264,0
8146,0,0,2,28,0,0,679,1,1413,1
8147,0,0,0,36,0,0,901,0,1687,0
8148,0,0,2,24,0,0,589,0,1688,0
8149,2,1,0,14,0,1,0,0,1792,1
8150,2,0,0,50,0,1,1724,5,270,1
8151,0,0,2,20,0,0,648,0,1793,1
8152,0,0,0,38,0,0,730,0,1689,0
8153,1,0,0,33,1,0,4073,6,104,0
8154,1,0,1,54,0,0,5186,6,104,0
8155,1,0,1,20,0,1,0,6,104,0
8156,0,0,1,23,0,1,1346,0,1690,0
8157,1,1,1,65,0,1,0,3,337,0
8158,2,1,0,51,0,0,0,2,558,1
8159,2,0,0,36,0,0,2099,2,558,1
8160,0,0,0,38,0,0,3182,0,1794,1
8161,0,0,1,28,0,0,692,0,1797,1
8162,0,0,0,32,0,1,904,0,1798,1
8163,0,0,0,55,0,0,782,1,1416,1
8164,0,0,0,23,0,0,1299,0,1798,1
8165,0,0,2,38,0,0,671,0,1798,1
8166,0,1,1,18,0,1,0,1,1416,1
8167,0,1,2,32,0,0,0,1,1416,1
8168,0,0,0,44,0,0,1019,1,734,0
8169,0,0,0,62,0,1,756,1,1416,1
8170,1,0,0,66,0,0,4173,2,559,1
8171,1,0,0,20,0,0,25387,2,559,1
8172,0,0,0,19,0,0,609,0,1691,0
8173,0,0,0,24,0,0,881,1,1406,0
8174,0,0,2,25,0,1,708,1,1417,1
8175,0,0,0,20,0,0,935,0,1799,1
8176,2,1,0,18,0,1,0,0,1800,1
8177,2,0,0,20,0,1,1267,0,1800,1
8178,1,1,0,14,0,1,0,6,91,1
8179,1,0,1,49,0,1,4276,6,91,1
8180,1,0,0,49,0,0,2492,6,91,1
8181,0,0,1,19,0,0,721,0,1802,1
8182,0,0,0,53,0,0,1620,2,570,0
8183,2,0,0,31,0,0,1049,2,562,1
8184,0,0,0,18,0,0,777,0,1804,1
8185,0,0,0,24,0,0,599,0,1694,0
8186,2,0,0,35,0,0,2759,5,272,1
8187,0,0,0,27,0,0,634,0,1805,1
8188,0,0,0,38,0,0,803,0,1805,1
8189,0,0,0,23,0,0,1235,0,1805,1
8190,0,0,0,22,0,0,770,1,1408,0
8191,1,1,1,38,0,1,0,5,265,0
8192,0,0,0,28,0,1,1700,1,1409,0
8193,2,0,0,25,0,0,736,0,1695,0
8194,2,0,0,45,0,0,1226,0,1695,0
8195,0,0,0,22,0,0,804,0,1696,0
8196,0,0,0,30,0,1,808,1,1410,0
8197,2,1,1,25,0,1,0,0,1697,0
8198,2,1,0,24,0,1,0,0,1807,1
8199,2,0,0,44,0,1,2092,0,1700,0
8200,0,0,0,6,0,0,0,0,1808,1
8201,0,1,0,0,0,1,0,0,1808,1
8202,0,0,2,14,0,0,826,1,734,0
8203,0,0,0,37,0,0,1046,0,1808,1
8204,0,0,0,15,0,0,999,0,1808,1
8205,0,0,0,0,0,1,0,0,1808,1
8206,0,0,0,17,0,1,876,0,1808,1
8207,0,0,0,58,0,0,811,1,1421,1
8208,1,1,1,15,0,1,0,3,339,0
8209,1,0,1,53,0,0,5066,1,734,0
8210,2,0,0,29,0,0,1050,5,274,1
8211,0,1,0,24,0,1,0,1,1412,0
8212,0,0,0,40,0,1,862,2,574,0
8213,0,0,1,21,0,0,636,1,1413,0
8214,0,0,0,30,0,0,907,1,1414,0
8215,0,0,0,20,0,0,809,1,1415,0
8216,2,1,0,20,0,1,0,0,1701,0
8217,2,0,0,18,0,0,783,5,276,1
8218,2,1,0,36,0,1,0,5,276,1
8219,0,0,0,20,0,0,954,0,1810,1
8220,0,0,0,4,0,1,0,1,1422,1
8221,1,1,1,59,0,1,0,3,284,1
8222,0,0,0,20,0,0,854,1,1416,0
8223,0,0,1,4,0,0,0,1,1417,0
8224,0,0,0,23,0,1,788,2,576,0
8225,1,0,1,25,0,1,5822,5,277,1
8226,0,0,2,20,0,0,653,0,1812,1
8227,0,0,0,22,0,1,687,2,563,1
8228,0,0,0,6,0,1,0,1,1418,0
8229,0,0,0,14,0,0,901,0,1704,0
8230,0,1,0,0,0,0,0,1,1418,0
8231,0,1,0,4,0,0,0,1,1418,0
8232,0,0,0,37,0,0,724,0,1704,0
8233,0,0,0,14,0,1,1582,0,1704,0
8234,0,0,0,34,0,1,803,0,1704,0
8235,0,1,1,3,0,1,0,1,1418,0
8236,0,0,2,18,0,0,701,0,1705,0
8237,0,0,0,27,0,0,2050,0,1706,0
8238,0,0,0,19,0,1,908,1,1419,0
8239,0,0,0,37,0,0,701,0,1707,0
8240,1,1,0,29,0,1,0,5,266,0
8241,0,0,2,37,0,0,684,0,1815,1
8242,2,0,0,32,0,1,1444,0,1708,0
8243,0,0,2,22,0,0,617,1,1420,0
8244,0,0,0,38,0,1,2736,0,1816,1
8245,0,0,0,24,0,0,2136,0,1817,1
8246,0,0,2,63,0,0,2402,2,577,0
8247,2,1,0,23,0,0,0,2,564,1
8248,0,0,2,41,0,0,767,1,1421,0
8249,0,0,1,20,0,0,1292,0,1818,1
8250,1,1,0,48,0,1,0,3,340,0
8251,0,1,1,44,0,1,0,3,340,0
8252,1,1,1,15,0,1,0,3,340,0
8253,1,1,1,29,0,1,0,3,340,0
8254,1,0,0,64,0,0,6061,3,340,0
8255,0,0,0,19,0,0,626,1,1426,1
8256,0,1,2,28,0,1,0,1,1427,1
8257,0,0,0,44,0,0,883,1,1428,1
8258,0,1,0,13,0,1,0,1,1429,1
8259,0,0,0,45,0,1,657,2,565,1
8260,1,0,1,25,0,0,2201,6,92,1
8261,2,1,0,19,0,1,0,0,1710,0
8262,0,0,0,29,0,0,863,0,1819,1
8263,0,1,1,21,0,1,0,1,1422,0
8264,1,0,1,13,0,0,9770,4,290,1
8265,1,0,1,25,0,0,6561,4,290,1
8266,1,0,0,46,0,0,3186,4,290,1
8267,0,0,1,37,0,1,895,0,1820,1
8268,0,0,1,19,0,1,1185,0,1711,0
8269,2,0,0,29,0,0,2098,2,578,0
8270,2,1,0,21,0,1,0,0,1712,0
8271,2,1,0,13,0,1,0,0,1713,0
8272,0,1,1,15,0,1,0,1,1424,0
8273,0,0,0,42,0,0,796,0,1715,0
8274,0,1,0,24,0,0,0,1,1425,0
8275,0,0,0,26,0,0,1112,0,1821,1
8276,0,1,0,19,0,0,0,1,1430,1
8277,0,0,0,18,0,1,809,1,1431,1
8278,0,0,1,50,0,0,2457,0,1716,0
8279,2,1,0,28,0,1,0,0,1822,1
8280,1,0,0,24,0,1,3061,5,267,0
8281,1,0,0,31,0,0,3688,4,327,0
8282,0,0,1,19,0,1,718,2,579,0
8283,0,0,0,20,0,0,777,0,1823,1
8284,0,0,0,23,0,0,1619,2,566,1
8285,0,0,0,19,0,1,1077,0,1824,1
8286,0,1,1,27,0,1,0,1,1427,0
8287,2,0,0,16,0,0,1299,2,580,0
